■ 성남시 아동수당 지원 가능 가맹점 ,,,,,,
,,,(2018년 7월 기준),,,
소재지,가맹점번호,가맹점명,세부주소,,,
성남시수정구,0109643478,에버그로우,경기도 성남시 수정구 위례동로 141,,,
성남시수정구,0109651380,엘지럭셔리뷰티,경기도 성남시 수정구 산성대로 433,,,
성남시수정구,0109652560,우리들간식,경기도 성남시 수정구 복정로 96,,,
성남시수정구,0109654194,아모레카운셀러,경기도 성남시 수정구 산성대로 91,,,
성남시수정구,0109656017,코리엔탈깻잎칩킨,경기도 성남시 수정구 위례광장로 21-12,,,
성남시수정구,0109662189,엠에이씨실용음악학원,경기도 성남시 수정구 수정로 175-1,,,
성남시수정구,0109664656,미누현대미술관,경기도 성남시 수정구 공원로 360,,,
성남시수정구,0109667329,유명수산,경기도 성남시 수정구 대왕판교로 893,,,
성남시수정구,0109670141,서민,경기도 성남시 수정구 수정로74번길 15,,,
성남시수정구,0109670455,메카당구장,경기도 성남시 수정구 복정로 81,,,
성남시수정구,0109675991,어썸팩토리 위례플레이스독서실,경기도 성남시 수정구 위례광장로 310,,,
성남시수정구,0109678318,홍짜장,경기도 성남시 수정구 위례동로 153,,,
성남시수정구,0109680017,오렌지,경기도 성남시 수정구 산성대로 지하205-1,,,
성남시수정구,0109681635,과일나라,경기도 성남시 수정구 수정북로 53,,,
성남시수정구,0109681866,한성회관,경기도 성남시 수정구 대왕판교로 1113-2,,,
성남시수정구,0109682740,오븐마루 을지대점,경기도 성남시 수정구 산성대로 539,,,
성남시수정구,0109682898,세레니끄,경기도 성남시 수정구 위례광장로 300,,,
성남시수정구,0109685396,낭만파스타,경기도 성남시 수정구 수정로 208,,,
성남시수정구,0109693010,제주국수,경기도 성남시 수정구 달래내로369번길 6,,,
성남시수정구,0109695544,주식회사 아카데미공감,경기도 성남시 수정구 위례광장로 41,,,
성남시수정구,0109697524,주식회사 주니랩,경기도 성남시 수정구 대왕판교로 815,,,
성남시수정구,0109697755,요거프레소 위례역점,경기도 성남시 수정구 위례광장로 21-13,,,
성남시수정구,0109698860,유경농산,경기도 성남시 수정구 수정남로326번길 4,,,
성남시수정구,0109701615,제이알푸드,경기도 성남시 수정구 시민로133번길 12-1,,,
성남시수정구,0109702118,수학의 뜰 위례학원,경기도 성남시 수정구 위례광장로 320,,,
성남시수정구,0109702860,뼈다귀 해장국 감자탕,경기도 성남시 수정구 수정남로 13,,,
성남시수정구,0109706028,보스참치,경기도 성남시 수정구 수정로 205,,,
성남시수정구,0109708263,더소,경기도 성남시 수정구 성남대로 1241,,,
성남시수정구,0109709170,대박포차,경기도 성남시 수정구 남문로24번길 22,,,
성남시수정구,0109709295,스토리피씨랩  복정점,경기도 성남시 수정구 복정로 1,,,
성남시수정구,0109714691,유일모자,경기도 성남시 수정구 수정남로16번길 26-1,,,
성남시수정구,0109718858,행복한강아지,경기도 성남시 수정구 탄리로96번길 3,,,
성남시수정구,0109720649,힐링메디칼,경기도 성남시 수정구 성남대로1480번길 28,,,
성남시수정구,0109721621,신조개짬뽕,경기도 성남시 수정구 위례광장로 70,,,
성남시수정구,0109723403,아이센스PC방,경기도 성남시 수정구 수정로 106,,,
성남시수정구,0109724229,진미호프,경기도 성남시 수정구 제일로 185,,,
성남시수정구,0109728899,수초나라그린아쿠아,경기도 성남시 수정구 복정로118번길 13,,,
성남시수정구,0109731349,세차하는카페,경기도 성남시 수정구 위례동로 61,,,
성남시수정구,0109732115,(주)디안뜰,경기도 성남시 수정구 여수대로56번길 3,,,
성남시수정구,0109733733,성심텔레콤,경기도 성남시 수정구 수정로 78,,,
성남시수정구,0109733949,필라愛홈,경기도 성남시 수정구 산성대로215번길 22-10,,,
성남시수정구,0109735548,달담카페,경기도 성남시 수정구 시민로205번길 34,,,
성남시수정구,0109738054,도깨비떡볶이,경기도 성남시 수정구 제일로157번길 14,,,
성남시수정구,0109738856,엣지뷰티,경기도 성남시 수정구 모란로 68,,,
성남시수정구,0109741785,88매운떡볶이,경기도 성남시 수정구 탄리로 119,,,
성남시수정구,0109749150,FTK잉글리쉬위례캠퍼스 어학원,경기도 성남시 수정구 위례광장로 328,,,
성남시수정구,0109750554,연세퓨어라인의원쁘띠&리프팅클리닉,경기도 성남시 수정구 위례광장로 300,,,
성남시수정구,0109758821,모던당구장,경기도 성남시 수정구 수정로 209,,,
성남시수정구,0109759258,깜보,경기도 성남시 수정구 시민로142번길 18,,,
성남시수정구,0109763771,수정,경기도 성남시 수정구 제일로 185,,,
성남시수정구,0109766394,떼루아헤어&네일,경기도 성남시 수정구 성남대로1221번길 12-1,,,
성남시수정구,0109768481,(주)대명리제르바 남한산성,경기도 성남시 수정구 산성대로 지하445,,,
성남시수정구,0109773721,수헤어,경기도 성남시 수정구 산성대로 499,,,
성남시수정구,0109779447,세원에프앤비,경기도 성남시 수정구 금토로 26,,,
성남시수정구,0109790808,섬마을지짐이포차,경기도 성남시 수정구 수정로153번길 11,,,
성남시수정구,0109792101,바세츠아이스크림  위례점,경기도 성남시 수정구 위례광장로 104,,,
성남시수정구,0109792770,성남불교백화점,경기도 성남시 수정구 제일로 143,,,
성남시수정구,0109793869,모토플랜비,경기도 성남시 수정구 위례서로 16,,,
성남시수정구,0109801266,만리장성,경기도 성남시 수정구 위례서일로3길 33-6,,,
성남시수정구,0109806893,다솜아동발달심리연구소,경기도 성남시 수정구 위례동로 135-6,,,
성남시수정구,0109810523,왓썹,경기도 성남시 수정구 산성대로 지하228-1,,,
성남시수정구,0109813444,아모레 카운셀러,경기도 성남시 수정구 산성대로 223,,,
성남시수정구,0109816884,삼부당구장,경기도 성남시 수정구 수정로 51,,,
성남시수정구,0109817320,필리아네일,경기도 성남시 수정구 위례광장로 21-9,,,
성남시수정구,0109817379,프라임빌고시원,경기도 성남시 수정구 산성대로 259,,,
성남시수정구,0109824870,돈이랑스시,경기도 성남시 수정구 수정로99번길 3,,,
성남시수정구,0109827337,(주)중원문고,경기도 성남시 수정구 산성대로 247,,,
성남시수정구,0109830679,KaKaPix,경기도 성남시 수정구 복정로134번길 1,,,
성남시수정구,0109832410,미쥬헤어,경기도 성남시 수정구 위례광장로 9-9,,,
성남시수정구,0109836270,한양천막,경기도 성남시 수정구 제일로 189,,,
성남시수정구,0109839746,홍구리,경기도 성남시 수정구 제일로232번길 7-8,,,
성남시수정구,0109840843,카페디안(주)상원푸드,경기도 성남시 수정구 설개로21번길 18-1,,,
성남시수정구,0109847491,주식회사 아라산업,경기도 성남시 수정구 탄리로 126-1,,,
성남시수정구,0109848069,복경해나무한의원,경기도 성남시 수정구 복정로 86,,,
성남시수정구,0109848358,더그레이,경기도 성남시 수정구 적푸리로 34,,,
성남시수정구,0109848473,린나이종합설비,경기도 성남시 수정구 성남대로1379번길 29,,,
성남시수정구,0109851832,미래포차,경기도 성남시 수정구 시민로142번길 4,,,
성남시수정구,0109852244,핫떡쿨빙,경기도 성남시 수정구 산성대로283번길 20-1,,,
성남시수정구,0109854190,민이네불닭발,경기도 성남시 수정구 산성대로283번길 25-1,,,
성남시수정구,0109855106,얼짱몸짱 성남점,경기도 성남시 수정구 수정로 208,,,
성남시수정구,0109857102,대한가운,경기도 성남시 수정구 모란로87번길 13,,,
성남시수정구,0109866913,위례 야구아카데미,경기도 성남시 수정구 위례서일로 22,,,
성남시수정구,0109869925,팀베스트정심관(MMA),경기도 성남시 수정구 성남대로 1228,,,
성남시수정구,0109870964,만수유리창호샷시,경기도 성남시 수정구 탄리로 48,,,
성남시수정구,0109872945,카페샤누아,경기도 성남시 수정구 오야남로14번길 3,,,
성남시수정구,0109880070,뽀글이샤브샤브,경기도 성남시 수정구 복정로 57,,,
성남시수정구,0109881193,호선식품,경기도 성남시 수정구 수정로 346,,,
성남시수정구,0109887448,이종선,경기도 성남시 수정구 위례광장로 311,,,
성남시수정구,0109894220,퀸쥬얼리,경기도 성남시 수정구 수정로 188,,,
성남시수정구,0109894592,주민신용협동조합,경기도 성남시 수정구 수정로 115-1,,,
성남시수정구,0109895482,케이제이 통신,경기도 성남시 수정구 위례서일로3길 28-4,,,
성남시수정구,0109895946,우리전우리,경기도 성남시 수정구 모란로93번길 2,,,
성남시수정구,0109896936,아카시아,경기도 성남시 수정구 수정로154번길 12,,,
성남시수정구,0109903104,커피나무,경기도 성남시 수정구 수정로 160,,,
성남시수정구,0109909291,하루비어,경기도 성남시 수정구 남문로51번길 2,,,
성남시수정구,0109911727,장어야,경기도 성남시 수정구 수정북로 31,,,
성남시수정구,0109916825,브이헤어샵,경기도 성남시 수정구 남문로 129,,,
성남시수정구,0109919746,유명식당,경기도 성남시 수정구 설개로 60,,,
성남시수정구,0109920777,주식회사롤립스코리아,경기도 성남시 수정구 위례동로 135,,,
성남시수정구,0109925503,또치모바일,경기도 성남시 수정구 복정로 116-1,,,
성남시수정구,0109928135,싸다싸 마켓,경기도 성남시 수정구 탄리로 61,,,
성남시수정구,0109931923,아즈,경기도 성남시 수정구 위례중앙로 216,,,
성남시수정구,0109934646,본당구클럽,경기도 성남시 수정구 산성대로269번길 8,,,
성남시수정구,0109936765,홍,경기도 성남시 수정구 위례대로 83,,,
성남시수정구,0109938738,무지개엄마분식,경기도 성남시 수정구 제일로138번길 1,,,
성남시수정구,0109939728,바디온 필라테스,경기도 성남시 수정구 산성대로 289,,,
성남시수정구,0109939934,선술집 모로미 (위례신도시점),경기도 성남시 수정구 위례광장로 104,,,
성남시수정구,0109946442,삼다명가,경기도 성남시 수정구 복정로 107,,,
성남시수정구,0109950410,신평양찹쌀순대,경기도 성남시 수정구 수정북로 76,,,
성남시수정구,0109951921,설렘헤어샵,경기도 성남시 수정구 남문로57번길 5,,,
성남시수정구,0109957241,와인클릭,경기도 성남시 수정구 위례서일로3길 4-7,,,
성남시수정구,0109958504,헤어브이샵  살롱,경기도 성남시 수정구 성남대로1480번길 7,,,
성남시수정구,0109960039,굿샵위례점,경기도 성남시 수정구 위례광장로 19,,,
성남시수정구,0109961227,행복한 인테리어,경기도 성남시 수정구 수정남로48번길 18,,,
성남시수정구,0109964312,왕눈이 속눈썹,경기도 성남시 수정구 산성대로 지하225-7,,,
성남시수정구,0109966069,아모레 카운셀러,경기도 성남시 수정구 산성대로 91,,,
성남시수정구,0109967182,위클리커피,경기도 성남시 수정구 위례광장로 12,,,
성남시수정구,0109967612,한선생중화요리,경기도 성남시 수정구 제일로188번길 11-1,,,
성남시수정구,0109970970,미림에코,경기도 성남시 수정구 산성대로 189,,,
성남시수정구,0109974105,농업회사법인현준주식회사,경기도 성남시 수정구 여수대로 60,,,
성남시수정구,0109975532,유리난농원,경기도 성남시 수정구 등자로 7-2,,,
성남시수정구,0109978338,놀숲 위례역점,경기도 성남시 수정구 위례광장로 9-10,,,
성남시수정구,0109979138,샤블랑,경기도 성남시 수정구 오야남로14번길 3,,,
